NumTransactions,TotalBitcoins,MarketPrice,SP500-Close,Difficulty,BitcoinDaysDestroyed,CostPerTransaction,TransactionFeesUSD,TransactionFees,MedianConfirmationTime,TxTradeRatio,EuroPriceInUSD,SP500-Volume,TradeVolume,OutputVolume,EstimatedTransactionVolume,WikipediaTrend,CostPerTransactionPercent,Y
-0.831616580867,-1.80546918647,-0.711431369178,-1.59981527514,-0.472981496054,-0.532671801657,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.241979736708,1.39503899135,-0.475642277657,-0.482400254481,-0.55617834816,-0.314432790635,0.0417253745033,-0.711431369178
-0.831438898115,-1.80416074235,-0.711431369178,-1.67363266956,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.159077235324,1.25292742456,-0.475642277657,-0.482176740818,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831261215363,-1.80284191376,-0.711431369178,-1.67079841653,-0.472981496054,-0.532577407201,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.0771062227194,3.38973966928,-0.475642277657,-0.481915118504,-0.554748629259,-0.314432790635,-0.0272569185042,-0.711431369178
-0.831598812592,-1.80163731442,-0.711431369178,-1.65465321187,-0.472981496054,-0.53265266591,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.249431646945,2.48022706668,-0.475642277657,-0.482348015656,-0.555859846425,-0.314394296365,-0.02199854449,-0.711431369178
-0.831740958794,-1.80051579089,-0.711431369178,-1.68305914872,-0.472981496054,-0.532642520112,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.222107976108,2.38876690132,-0.475642277657,-0.482519290494,-0.555859846425,-0.314432790635,-0.0224915728768,-0.711431369178
-0.831883104995,-1.7994669587,-0.711431369178,-1.71146508558,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.194784305177,2.29730673595,-0.475642277657,-0.482711974686,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831545507766,-1.79823120593,-0.711431369178,-1.73987102243,-0.472981496054,-0.532630704751,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.16746063434,2.20584657059,-0.475642277657,-0.482262378237,-0.555682901016,-0.314432790635,-0.0242582579295,-0.711431369178
-0.831581044317,-1.79702660658,-0.711431369178,-1.76827695929,-0.472981496054,-0.532279326204,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.0672745381182,2.11438640523,-0.475642277657,-0.482058989367,-0.55347108341,-0.314432790635,-0.028225015891,-0.711431369178
-0.831634349142,-1.79585316067,-0.711431369178,-1.67965549678,-0.472981496054,-0.532435622875,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.0859043137102,2.19684994129,-0.475642277657,-0.482240968882,-0.554444283157,-0.314394296365,-0.0277546509058,-0.711431369178
-0.832327311875,-1.79507432489,-0.711431369178,-1.7118952436,-0.472981496054,-0.532421624242,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.01697414402,1.64115613457,-0.475642277657,-0.483054524361,-0.554444283157,-0.314394296365,-0.0282230278733,-0.711431369178
-0.832469458077,-1.79437856492,-0.711431369178,-1.70063406834,-0.472981496054,-0.532584470732,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.193025523364,1.63076359174,-0.475642277657,-0.483375664682,-0.555682901016,-0.314432790635,-0.0263947142722,-0.711431369178
-0.830106277475,-1.79231205398,-0.711431369178,-1.69673695725,-0.472981496054,-0.532250686798,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.13247875269,1.69244204215,-0.475642277657,-0.480271308249,-0.553382610706,-0.314432790635,-0.0276144459583,-0.711431369178
-0.830212887126,-1.79029746542,-0.711431369178,-1.69283984615,-0.472981496054,-0.532662426425,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.0719319820162,1.75412049255,-0.475642277657,-0.480699495343,-0.556036791833,-0.314432790635,-0.00523557933895,-0.711431369178
-0.831616580867,-1.78909286608,-0.711431369178,-1.68894273506,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.0113852113424,1.81579894296,-0.475642277657,-0.482390834365,-0.556213737242,-0.314394296365,-0.0291474560985,-0.711431369178
-0.831812031894,-1.78802326493,-0.711431369178,-1.66581306466,-0.472981496054,-0.532246320252,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.160008724104,1.20428640577,-0.475642277657,-0.482176740818,-0.552143992847,-0.314432790635,-0.0285954786655,-0.711431369178
-0.831847568445,-1.78695366379,-0.711431369178,-1.59399478412,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.240116759149,1.95760772787,-0.475642277657,-0.482669155977,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831509971216,-1.78568675759,-0.711431369178,-1.66725552116,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.101324930989,0.949415304034,-0.475642277657,-0.482262378237,-0.556213737242,-0.314278813554,-0.0291474560985,-0.711431369178
-0.831509971216,-1.78443023586,-0.711431369178,-1.71599479381,-0.472981496054,-0.53248211375,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.173464258992,1.20189977212,-0.475642277657,-0.482026875335,-0.55409039234,-0.314432790635,-0.0279046137068,-0.711431369178
-0.83138559329,-1.78309063831,-0.711431369178,-1.71636595018,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.190852049576,1.29768867943,-0.475642277657,-0.482112512754,-0.556213737242,-0.314394296365,-0.0291474560985,-0.711431369178
-0.831581044317,-1.78188603897,-0.711431369178,-1.71673710655,-0.472981496054,-0.53107916812,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.208239840066,1.39347758675,-0.475642277657,-0.481919828562,-0.552320938255,-0.314432790635,-0.0284975550432,-0.711431369178
-0.83142112984,-1.78056721037,-0.711431369178,-1.71710826292,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.22562763065,1.48926649406,-0.475642277657,-0.482155331464,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.83101245951,-1.77915492149,-0.711431369178,-1.68403337441,-0.472981496054,-0.53255557447,-0.732719086878,-0.580406611056,-0.682481207552,-1.10654491164,-0.642816648336,-0.142725129266,1.6789860591,-0.475642277657,-0.481690097622,-0.555806762802,-0.314432790635,-0.0218615017078,-0.711431369178
-0.831438898115,-1.7778776308,-0.711431369178,-1.6999255829,-0.472981496054,-0.532567646686,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.171601281433,2.15465639552,-0.475642277657,-0.482176740818,-0.556079258731,-0.314394296365,-0.00921500422633,-0.711431369178
-0.831527739491,-1.77662110908,-0.711431369178,-1.66545889786,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.161354904858,2.33595149996,-0.475642277657,-0.482283787592,-0.556213737242,-0.314355802094,-0.0291474560985,-0.711431369178
-0.83138559329,-1.77528151153,-0.711431369178,-1.60788787621,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.192094034584,2.21133894488,-0.475642277657,-0.482112512754,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831367825014,-1.77397306741,-0.711431369178,-1.60679968774,-0.472981496054,-0.53126397577,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.126268827462,1.9412901592,-0.475642277657,-0.481663772679,-0.552143992847,-0.314432790635,-0.0284722215688,-0.711431369178
-0.831278983638,-1.77258154748,-0.711431369178,-1.60571149927,-0.472981496054,-0.531663900036,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.0604436204322,1.67124137351,-0.475642277657,-0.481577278886,-0.552674829072,-0.314432790635,-0.0283216335506,-0.711431369178
-0.83138559329,-1.77125233441,-0.711431369178,-1.60462331079,-0.472981496054,-0.53092698114,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.00538158669036,1.40119258783,-0.475642277657,-0.481191910502,-0.548428139269,-0.314432790635,-0.028788889999,-0.711431369178
-0.83142112984,-1.76993350582,-0.711431369178,-1.71275571401,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.0328094532731,2.46609392086,-0.475642277657,-0.482155331464,-0.556213737242,-0.314394296365,-0.0291474560985,-0.711431369178
-0.831332288464,-1.76857313932,-0.711431369178,-1.69610436011,-0.472981496054,-0.53254607081,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.0598226278815,1.71474103721,-0.475642277657,-0.481919811434,-0.554975119382,-0.314394296365,-0.0268410511637,-0.711431369178
-0.831563276042,-1.76734777102,-0.711431369178,-1.69243496792,-0.472981496054,-0.532648299364,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.157628949739,2.20453525788,-0.475642277657,-0.482262378237,-0.555505955608,-0.314432790635,-0.0255113717459,-0.711431369178
-0.831474434666,-1.76606009586,-0.711431369178,-1.71356536755,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.166943837535,1.15387322244,-0.475642277657,-0.482219559528,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831172373987,-1.76459588459,-0.711431369178,-1.73739726776,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.184952620576,1.28994028328,-0.475642277657,-0.481855600498,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.83145666639,-1.76332897838,-0.711431369178,-1.76122916796,-0.472981496054,-0.532199187238,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.202961403711,1.42600734412,-0.475642277657,-0.481877009852,-0.553028719889,-0.314394296365,-0.0283120468876,-0.711431369178
-0.831492202941,-1.7620516877,-0.711431369178,-1.78506106817,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.220970186752,1.56207440496,-0.475642277657,-0.482240968882,-0.556213737242,-0.314355802094,-0.0291474560985,-0.711431369178
-0.831563276042,-1.7608263194,-0.711431369178,-1.80889296837,-0.472981496054,-0.531863476886,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.342995216879,1.6981414658,-0.475642277657,-0.481705735015,-0.550905374987,-0.314432790635,-0.0286626448515,-0.711431369178
-0.831474434666,-1.75953864424,-0.711431369178,-1.81079091414,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.378391790504,1.54932417086,-0.475642277657,-0.482219559528,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831598812592,-1.75832366042,-0.711431369178,-1.83478090058,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.276859513528,1.55487220358,-0.475642277657,-0.482369425011,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.83138559329,-1.75699444735,-0.711431369178,-1.85727791985,-0.472981496054,-0.532345594965,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.383049234402,3.74883898118,-0.475642277657,-0.481791372434,-0.553382610706,-0.314432790635,-0.0281613993249,-0.711431369178
-0.831723190518,-1.75585215487,-0.711431369178,-1.87981705581,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.31877650861,3.24381946263,-0.475642277657,-0.482519290494,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.83145666639,-1.75459563314,-0.711431369178,-1.90235619176,-0.472981496054,-0.532419569396,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.254503782817,2.73879994408,-0.475642277657,-0.481834191143,-0.552497883664,-0.314355802094,-0.0284372604461,-0.711431369178
-0.831776495344,-1.75348449409,-0.711431369178,-1.92489532772,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.190231057025,2.23378042553,-0.475642277657,-0.482583518558,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831705422243,-1.75233181713,-0.711431369178,-1.84945831496,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.222833164311,2.8795871073,-0.475642277657,-0.482497881139,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831776495344,-1.75122067808,-0.711431369178,-1.87031038969,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.193025523364,3.10146424548,-0.475642277657,-0.482583518558,-0.556213737242,-0.314394296365,-0.0291474560985,-0.711431369178
-0.831971946371,-1.75022376828,-0.711431369178,-1.90085468131,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.205134877499,3.20505981961,-0.475642277657,-0.48281902146,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831492202941,-1.7489464776,-0.711431369178,-1.94574739992,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.333680329083,4.38636368795,-0.475642277657,-0.482240968882,-0.556213737242,-0.314394296365,-0.0291474560985,-0.711431369178
-0.831847568445,-1.74788726093,-0.711431369178,-1.97465523968,-0.472981496054,-0.531399467132,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.348584149557,4.07224517747,-0.475642277657,-0.481919828562,-0.549843702536,-0.314432790635,-0.0287982276579,-0.711431369178
-0.831776495344,-1.74678650636,-0.711431369178,-2.00356307944,-0.472981496054,-0.532502405348,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.36348797003,3.75812666698,-0.475642277657,-0.48245506243,-0.554975119382,-0.314432790635,-0.0272809914914,-0.711431369178
-0.83182980017,-1.74570652074,-0.711431369178,-2.03247091919,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.378391790504,3.44400815651,-0.475642277657,-0.482647746622,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831758727069,-1.74460576617,-0.711431369178,-2.04383326256,-0.472981496054,-0.532467472977,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.360693503691,3.19015297703,-0.475642277657,-0.482433653075,-0.554798173974,-0.314432790635,-0.0275142995673,-0.711431369178
-0.831794263619,-1.74350501159,-0.711431369178,-2.00197728754,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.416582830467,3.27064807465,-0.475642277657,-0.482604927913,-0.556213737242,-0.314355802094,-0.0291474560985,-0.711431369178
-0.831758727069,-1.74240425702,-0.711431369178,-2.0787049262,-0.472981496054,-0.532008215052,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.416582830467,3.12248941936,-0.475642277657,-0.482069694045,-0.551967047438,-0.314432790635,-0.028603220253,-0.711431369178
-0.831563276042,-1.74117888872,-0.711431369178,-2.07660448986,-0.472981496054,-0.532554418619,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.320639486169,2.96627249144,-0.475642277657,-0.482176740818,-0.554798173974,-0.314432790635,-0.0273294139222,-0.711431369178
-0.831705422243,-1.74002621176,-0.711431369178,-2.08238266007,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.349515638336,2.95009135272,-0.475642277657,-0.482497881139,-0.556213737242,-0.314432790635,-0.0291474560985,-0.711431369178
-0.831634349142,-1.73886315033,-0.711431369178,-2.08816083028,-0.472981496054,-0.531959412476,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.378391790504,2.933910214,-0.475642277657,-0.481812781788,-0.550728429579,-0.313778388044,-0.0287021401362,-0.711431369178
-0.831669885693,-1.73768970442,-0.711431369178,-2.09393900048,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.407267942671,2.91772907528,-0.475642277657,-0.48245506243,-0.556213737242,-0.314086342204,-0.0291474560985,-0.711431369178
-0.831812031894,-1.73659933432,-0.711431369178,-1.98494643559,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.204203388719,4.11194498791,-0.475642277657,-0.482626337267,-0.556213737242,-0.314047847934,-0.0291474560985,-0.711431369178
-0.831758727069,-1.73547781079,-0.711431369178,-1.98049256675,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.20140892238,2.92707043066,-0.475642277657,-0.482562109203,-0.556213737242,-0.313970859394,-0.0291474560985,-0.711431369178
-0.831563276042,-1.7342524425,-0.711431369178,-1.90614369185,-0.472981496054,-0.532603606479,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.205134877499,2.96164170972,-0.475642277657,-0.482283787592,-0.555682901016,-0.314201825014,-0.0242993436284,-0.711431369178
-0.831634349142,-1.73306861211,-0.711431369178,-1.89144094369,-0.472981496054,-0.532319652543,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.0905617576082,2.48116177216,-0.475642277657,-0.482112512754,-0.553559556114,-0.313585916694,-0.0282107021636,-0.711431369178
-0.831616580867,-1.73186401276,-0.711431369178,-1.89368471458,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.0480237699755,2.80663757166,-0.475642277657,-0.482390834365,-0.556213737242,-0.314124836474,-0.0291474560985,-0.711431369178
-0.831705422243,-1.7307113358,-0.711431369178,-1.89592848547,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.005485782436,3.13211337115,-0.475642277657,-0.482497881139,-0.556213737242,-0.313893870854,-0.0291474560985,-0.711431369178
-0.831350056739,-1.72936135378,-0.711431369178,-1.89817225635,-0.472981496054,-0.530207656856,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.0370522051967,3.45758917066,-0.475642277657,-0.481063454373,-0.547720357635,-0.313893870854,-0.028813634795,-0.711431369178
-0.831634349142,-1.72816713891,-0.711431369178,-1.83685600567,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,-0.0560966727631,1.91986685683,-0.475642277657,-0.48241224372,-0.556213737242,-0.314086342204,-0.0291474560985,-0.711431369178
-0.831723190518,-1.72702484643,-0.711431369178,-1.79578450731,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.119023217801,4.53950862651,-0.475642277657,-0.482519290494,-0.556213737242,-0.314086342204,-0.0291474560985,-0.711431369178
-0.831474434666,-1.72575794022,-0.711431369178,-1.82187493008,-0.472981496054,-0.532317726126,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.622958647563,4.48199859208,-0.475642277657,-0.481962647271,-0.553736501523,-0.313547422424,-0.0280733585416,-0.711431369178
-0.831563276042,-1.72453257193,-0.711431369178,-1.86109914264,-0.472981496054,-0.532478774627,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.509317016453,3.24402107974,-0.475642277657,-0.482091103399,-0.55409039234,-0.313932365124,-0.027935427981,-0.711431369178
-0.8323095436,-1.72373296719,-0.711431369178,-1.81522789802,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.512111482791,3.26540864197,-0.475642277657,-0.483225799199,-0.556213737242,-0.314086342204,-0.0291474560985,-0.711431369178
-0.831954178096,-1.72274644187,-0.711431369178,-1.7693566534,-0.472981496054,-0.532155907058,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.51490594913,3.28679620421,-0.475642277657,-0.482604927913,-0.554267337748,-0.313893870854,-0.0280829629907,-0.711431369178
-0.831332288464,-1.72137569089,-0.711431369178,-1.72348540878,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.517700415469,3.30818376644,-0.475642277657,-0.48204828469,-0.556213737242,-0.313701399504,-0.0291474560985,-0.711431369178
-0.831812031894,-1.72028532079,-0.711431369178,-1.76599936363,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.470194487709,2.46414400554,-0.475642277657,-0.482626337267,-0.556213737242,-0.313855376584,-0.0291474560985,-0.711431369178
-0.831616580867,-1.71908072145,-0.711431369178,-1.74636192611,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.458085133575,3.28272372853,-0.475642277657,-0.482390834365,-0.556213737242,-0.314047847934,-0.0291474560985,-0.711431369178
-0.831652117418,-1.71790727554,-0.711431369178,-1.6983312958,-0.472981496054,-0.531929874075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.563343365669,2.66449655784,-0.475642277657,-0.481855600498,-0.551259265804,-0.314009353664,-0.0286500256726,-0.711431369178
-0.831723190518,-1.71676498305,-0.711431369178,-1.74114890932,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.272718866435,1.42420401086,-0.475642277657,-0.482519290494,-0.556213737242,-0.313547422424,-0.0291474560985,-0.711431369178
-0.831509971216,-1.71552923028,-0.711431369178,-1.76511361512,-0.472981496054,-0.53206523701,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.241048247929,1.51695322555,-0.475642277657,-0.481898419207,-0.552674829072,-0.313970859394,-0.0284140763732,-0.711431369178
-0.831687653968,-1.71436616884,-0.711431369178,-1.78907832092,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.209377629422,1.60970244025,-0.475642277657,-0.482476471784,-0.556213737242,-0.314124836474,-0.0291474560985,-0.711431369178
-0.83145666639,-1.71306810921,-0.711431369178,-1.81304302671,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.177707010916,1.70245165495,-0.475642277657,-0.482198150173,-0.556213737242,-0.314163330744,-0.0291474560985,-0.711431369178
-0.831652117418,-1.71189466329,-0.711431369178,-1.78687676709,-0.472981496054,-0.531984199048,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.28482822057,1.85957764094,-0.475642277657,-0.481769963079,-0.55055148417,-0.314009353664,-0.0287122044758,-0.711431369178
-0.831776495344,-1.71078352424,-0.711431369178,-1.75344755994,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.227075916235,1.81063384027,-0.475642277657,-0.482583518558,-0.556213737242,-0.313970859394,-0.0291474560985,-0.711431369178
-0.831545507766,-1.70953738699,-0.711431369178,-1.69448474176,-0.472981496054,-0.532673728075,-0.732719086878,-0.580406611056,-0.779004138646,-1.10654491164,-0.642816648336,0.363073278056,3.15415684206,-0.475642277657,-0.482305196947,-0.556213737242,-0.314163330744,-0.0291474560985,-0.711431369178
